Date,Close,High,Low,Open,Volume
,^HSI,^HSI,^HSI,^HSI,^HSI
2016-05-24,19830.4296875,19870.16015625,19712.669921875,19828.01953125,1174100000
2016-05-25,20368.05078125,20379.66015625,20156.759765625,20156.759765625,2040800000
2016-05-26,20397.109375,20404.73046875,20249.9609375,20373.48046875,1347000000
2016-05-27,20576.76953125,20620.150390625,20290.83984375,20425.0,1611400000
2016-05-30,20629.390625,20765.609375,20465.83984375,20523.669921875,1793000000
2016-05-31,20815.08984375,20974.7109375,20617.330078125,20617.330078125,3129600000
2016-06-01,20760.98046875,20898.44921875,20713.2890625,20726.529296875,1422300000
2016-06-02,20859.220703125,20878.2109375,20680.650390625,20769.810546875,1988200000
2016-06-03,20947.240234375,21049.19921875,20887.7890625,20956.080078125,1869300000
2016-06-06,21030.220703125,21039.869140625,20840.94921875,20971.130859375,1431200000
2016-06-07,21328.240234375,21351.330078125,21153.6796875,21218.9609375,1820200000
2016-06-08,21297.880859375,21352.369140625,21179.94921875,21294.26953125,1506500000
2016-06-10,21042.640625,21270.619140625,21017.98046875,21240.080078125,1640600000
2016-06-13,20512.990234375,20664.58984375,20430.810546875,20647.509765625,2083400000
2016-06-14,20387.529296875,20537.919921875,20358.939453125,20476.75,1498700000
2016-06-15,20467.51953125,20553.580078125,20161.009765625,20161.009765625,1729100000
2016-06-16,20038.419921875,20297.400390625,19964.369140625,20284.91015625,1901900000
2016-06-17,20169.98046875,20282.0390625,20090.80078125,20244.23046875,2193600000
2016-06-20,20510.19921875,20551.01953125,20288.490234375,20425.060546875,1565800000
2016-06-21,20668.439453125,20681.7890625,20516.73046875,20522.359375,1609000000
2016-06-22,20795.119140625,20841.509765625,20515.25,20553.939453125,1835900000
2016-06-23,20868.33984375,20889.05078125,20753.939453125,20862.58984375,1663900000
2016-06-24,20259.130859375,21034.1796875,19662.69921875,20483.509765625,3953300000
2016-06-27,20227.30078125,20329.16015625,19969.470703125,19982.66015625,1789700000
2016-06-28,20172.4609375,20196.19921875,19898.75,19898.75,1920000000
2016-06-29,20436.119140625,20456.580078125,20217.0703125,20217.0703125,1566200000
2016-06-30,20794.369140625,20828.029296875,20614.650390625,20736.849609375,2032800000
2016-07-04,21059.19921875,21166.01953125,20840.640625,20967.470703125,1838300000
2016-07-05,20750.720703125,20945.98046875,20737.16015625,20919.51953125,1225400000
2016-07-06,20495.2890625,20560.060546875,20304.390625,20475.400390625,1633200000
2016-07-07,20706.919921875,20731.119140625,20576.740234375,20606.6796875,1125400000
2016-07-08,20564.169921875,20645.58984375,20468.529296875,20622.830078125,1194800000
2016-07-11,20880.5,20972.849609375,20840.0,20951.169921875,1998700000
2016-07-12,21224.740234375,21252.640625,20957.259765625,21046.939453125,1970600000
2016-07-13,21322.369140625,21441.23046875,21279.76953125,21356.640625,1825200000
2016-07-14,21561.060546875,21581.419921875,21242.9296875,21297.5390625,1940000000
2016-07-15,21659.25,21739.2109375,21515.349609375,21589.080078125,1784800000
2016-07-18,21803.1796875,21822.0,21616.16015625,21656.880859375,1368800000
2016-07-19,21673.19921875,21767.880859375,21612.599609375,21734.33984375,1257300000
2016-07-20,21882.48046875,21895.23046875,21632.509765625,21646.390625,1417300000
2016-07-21,22000.490234375,22118.220703125,21913.16015625,21971.970703125,1569800000
2016-07-22,21964.26953125,21972.869140625,21832.4296875,21913.0390625,1121000000
2016-07-25,21993.439453125,22071.76953125,21878.880859375,22071.76953125,1190000000
2016-07-26,22129.73046875,22300.509765625,21890.890625,21890.890625,1938300000
2016-07-27,22218.990234375,22277.240234375,21997.880859375,22193.310546875,1958400000
2016-07-28,22174.33984375,22214.720703125,22053.509765625,22134.119140625,1611100000
2016-07-29,21891.369140625,22152.75,21830.4609375,22055.94921875,1745500000
2016-08-01,22129.140625,22260.94921875,22027.650390625,22027.650390625,1816000000
2016-08-03,21739.119140625,21822.220703125,21725.380859375,21743.3203125,1685400000
2016-08-04,21832.23046875,21922.419921875,21788.310546875,21873.359375,1019500000
2016-08-05,22146.08984375,22193.2890625,21961.05078125,21961.05078125,1164000000
2016-08-08,22494.759765625,22503.279296875,22260.0703125,22324.1796875,1409000000
2016-08-09,22465.609375,22496.75,22402.91015625,22464.099609375,1306300000
2016-08-10,22492.4296875,22618.0390625,22399.2890625,22511.099609375,1564500000
2016-08-11,22580.55078125,22689.939453125,22359.919921875,22412.310546875,2356800000
2016-08-12,22766.91015625,22816.75,22704.05078125,22788.880859375,2316000000
2016-08-15,22932.509765625,22975.740234375,22765.23046875,22765.23046875,2496300000
2016-08-16,22910.83984375,23084.51953125,22841.66015625,23008.08984375,2005600000
2016-08-17,22799.779296875,23029.48046875,22775.869140625,22995.509765625,2081300000
2016-08-18,23023.16015625,23193.900390625,22976.109375,23046.689453125,2328400000
2016-08-19,22937.220703125,23153.740234375,22875.560546875,23153.740234375,2095500000
2016-08-22,22997.91015625,23005.16015625,22792.419921875,22941.529296875,1720700000
2016-08-23,22998.9296875,22998.9296875,22854.349609375,22927.470703125,1521200000
2016-08-24,22820.779296875,23036.0703125,22702.609375,23010.630859375,1770200000
2016-08-25,22814.94921875,22898.119140625,22735.029296875,22814.369140625,1580800000
2016-08-26,22909.5390625,22997.400390625,22827.220703125,22827.220703125,1600100000
2016-08-29,22821.33984375,22922.6796875,22762.73046875,22904.19921875,1262600000
2016-08-30,23016.109375,23073.51953125,22898.779296875,22945.080078125,1586800000
2016-08-31,22976.880859375,23063.150390625,22939.869140625,23043.080078125,1874200000
2016-09-01,23162.33984375,23193.029296875,22843.419921875,22897.16015625,2106500000
2016-09-02,23266.69921875,23306.48046875,23152.7890625,23157.009765625,2510500000
2016-09-05,23649.55078125,23688.41015625,23530.359375,23576.310546875,1915400000
2016-09-06,23787.6796875,23787.6796875,23548.55078125,23683.279296875,1830900000
2016-09-07,23741.810546875,23830.75,23695.6796875,23785.23046875,1939700000
2016-09-08,23919.33984375,23928.9296875,23663.58984375,23704.359375,1686700000
2016-09-09,24099.69921875,24364.0,23914.73046875,23924.76953125,2771700000
2016-09-12,23290.599609375,23625.369140625,23290.599609375,23596.029296875,2533500000
2016-09-13,23215.759765625,23652.41015625,23196.490234375,23564.130859375,1616700000
2016-09-14,23190.640625,23371.529296875,23155.73046875,23225.580078125,1473700000
2016-09-15,23335.58984375,23471.48046875,23194.369140625,23237.19921875,1699900000
2016-09-19,23550.44921875,23625.919921875,23394.94921875,23486.619140625,2052800000
2016-09-20,23530.859375,23556.060546875,23397.130859375,23494.009765625,1483500000
2016-09-21,23669.900390625,23729.01953125,23436.23046875,23522.859375,1627400000
2016-09-22,23759.80078125,24058.650390625,23683.580078125,23920.1796875,2332000000
2016-09-23,23686.48046875,23846.7109375,23628.640625,23836.599609375,1872900000
2016-09-26,23317.919921875,23563.5,23276.130859375,23554.830078125,1652800000
2016-09-27,23571.900390625,23646.029296875,23295.05078125,23356.029296875,1816400000
2016-09-28,23619.650390625,23619.650390625,23370.439453125,23455.73046875,1524400000
2016-09-29,23739.470703125,23828.599609375,23607.990234375,23828.599609375,1606100000
2016-09-30,23297.150390625,23484.369140625,23239.359375,23435.2890625,1674800000
2016-10-03,23584.4296875,23698.30078125,23500.7109375,23652.830078125,953400000
2016-10-04,23689.439453125,23689.439453125,23518.560546875,23665.349609375,1008200000
2016-10-05,23788.310546875,23847.4609375,23566.220703125,23619.91015625,1304600000
2016-10-06,23952.5,24004.08984375,23826.44921875,23859.41015625,1721500000
2016-10-07,23851.8203125,23948.94921875,23770.140625,23948.94921875,1137800000
2016-10-11,23549.51953125,24064.5,23441.0703125,24013.83984375,2157300000
2016-10-12,23407.05078125,23444.669921875,23267.630859375,23386.919921875,1839700000
2016-10-13,23031.30078125,23347.970703125,23006.119140625,23300.380859375,1957400000
2016-10-14,23233.310546875,23318.359375,23087.140625,23119.9609375,1500800000
2016-10-17,23037.5390625,23177.189453125,22978.009765625,23164.5390625,1121500000
2016-10-18,23394.390625,23402.890625,23130.19921875,23130.19921875,1423500000
2016-10-19,23304.970703125,23445.560546875,23234.669921875,23393.80078125,1009900000
2016-10-20,23374.400390625,23500.8203125,23360.55078125,23412.6796875,1091100000
2016-10-24,23604.080078125,23620.08984375,23235.609375,23431.630859375,1804800000
2016-10-25,23565.109375,23631.33984375,23506.640625,23581.689453125,1182900000
2016-10-26,23325.4296875,23464.029296875,23310.23046875,23396.140625,1029300000
2016-10-27,23132.349609375,23352.619140625,23002.529296875,23347.189453125,1551900000
2016-10-28,22954.810546875,23157.73046875,22847.73046875,23088.830078125,1215000000
2016-10-31,22934.5390625,23045.529296875,22775.2890625,22845.8203125,1297900000
2016-11-01,23147.0703125,23268.05078125,23015.060546875,23015.060546875,1538000000
2016-11-02,22810.5,22956.849609375,22785.349609375,22946.060546875,1054500000
2016-11-03,22683.509765625,22855.009765625,22683.509765625,22708.55078125,1132700000
2016-11-04,22642.619140625,22771.609375,22587.58984375,22611.5390625,1014400000
2016-11-07,22801.400390625,22867.240234375,22623.83984375,22682.7109375,1376900000
2016-11-08,22909.470703125,22996.970703125,22820.390625,22981.91015625,1015200000
2016-11-09,22415.189453125,23048.3203125,21957.7109375,23048.3203125,3548400000
2016-11-10,22839.109375,22918.33984375,22777.509765625,22848.740234375,1595000000
2016-11-11,22531.08984375,22673.310546875,22442.75,22622.4609375,2105400000
2016-11-14,22222.220703125,22359.009765625,22118.869140625,22344.23046875,1910100000
2016-11-15,22323.91015625,22411.119140625,22254.08984375,22270.900390625,1461400000
2016-11-16,22280.529296875,22499.390625,22280.529296875,22439.98046875,1609800000
2016-11-17,22262.880859375,22367.470703125,22114.01953125,22170.0703125,1355400000
2016-11-18,22344.2109375,22374.359375,22146.880859375,22239.23046875,1128800000
2016-11-21,22357.779296875,22480.75,22227.80078125,22313.0390625,1370600000
2016-11-22,22678.0703125,22719.419921875,22484.599609375,22491.7109375,1851300000
2016-11-23,22676.689453125,22804.259765625,22640.94921875,22702.41015625,1764200000
2016-11-24,22608.490234375,22647.380859375,22487.5390625,22574.8203125,1138100000
2016-11-25,22723.44921875,22764.33984375,22589.529296875,22609.220703125,1385300000
2016-11-28,22830.5703125,22964.01953125,22738.939453125,22738.939453125,1816300000
2016-11-29,22737.0703125,22868.140625,22724.58984375,22739.509765625,1695000000
2016-11-30,22789.76953125,22889.470703125,22755.0,22842.359375,2062900000
2016-12-01,22878.23046875,23012.279296875,22837.529296875,22948.650390625,2119600000
2016-12-02,22564.8203125,22756.009765625,22559.19921875,22736.83984375,2479100000
2016-12-05,22505.55078125,22628.130859375,22375.279296875,22580.75,1626000000
2016-12-06,22675.150390625,22746.669921875,22625.3203125,22694.26953125,1261700000
2016-12-07,22800.919921875,22843.009765625,22708.880859375,22805.130859375,1110500000
2016-12-08,22861.83984375,23076.240234375,22817.3203125,23027.380859375,1711700000
2016-12-09,22760.98046875,22813.849609375,22660.220703125,22765.83984375,1576000000
2016-12-12,22433.01953125,22863.609375,22375.580078125,22860.26953125,2014500000
2016-12-13,22446.69921875,22458.419921875,22292.650390625,22407.619140625,1723200000
2016-12-14,22456.619140625,22627.599609375,22456.619140625,22596.7109375,1821100000
2016-12-15,22059.400390625,22305.0703125,21999.30078125,22257.7109375,2505700000
2016-12-16,22020.75,22155.140625,21965.6796875,21996.380859375,1899700000
2016-12-19,21832.6796875,21955.939453125,21786.560546875,21945.83984375,1328500000
2016-12-20,21729.060546875,21873.560546875,21667.189453125,21767.609375,1297200000
2016-12-21,21809.80078125,21910.390625,21755.849609375,21770.890625,1206800000
2016-12-22,21636.19921875,21822.1796875,21594.580078125,21800.220703125,1434700000
2016-12-23,21574.759765625,21601.0703125,21491.830078125,21553.779296875,1775500000
2016-12-28,21754.740234375,21811.9609375,21488.8203125,21562.69921875,2173200000
2016-12-29,21790.91015625,21810.400390625,21587.0703125,21591.0390625,1875100000
2016-12-30,22000.560546875,22069.619140625,21818.91015625,21818.91015625,2396700000
2017-01-03,22150.400390625,22189.310546875,21883.8203125,21993.359375,1302400000
2017-01-04,22134.470703125,22228.060546875,22076.630859375,22201.080078125,1437700000
2017-01-05,22456.689453125,22483.009765625,22230.310546875,22302.640625,1830700000
2017-01-06,22503.009765625,22605.66015625,22445.779296875,22583.2890625,1390000000
2017-01-09,22558.689453125,22626.4296875,22476.349609375,22561.109375,1303500000
2017-01-10,22744.849609375,22744.849609375,22549.859375,22561.169921875,1422500000
2017-01-11,22935.349609375,22944.580078125,22767.369140625,22816.009765625,1554100000
2017-01-12,22829.01953125,22971.490234375,22751.669921875,22956.439453125,1454700000
2017-01-13,22937.380859375,22971.44921875,22859.279296875,22879.5703125,1371800000
2017-01-16,22718.150390625,22908.859375,22657.349609375,22895.359375,1313400000
2017-01-17,22840.970703125,22867.83984375,22710.9296875,22819.869140625,1019600000
2017-01-18,23098.259765625,23151.75,22882.01953125,22889.330078125,1689300000
2017-01-19,23049.9609375,23104.349609375,22941.9609375,23104.349609375,1174100000
2017-01-20,22885.91015625,22987.6796875,22858.25,22966.529296875,1207500000
2017-01-23,22898.51953125,23068.080078125,22861.2890625,22926.30078125,1068400000
2017-01-24,22949.859375,22986.44921875,22907.779296875,22965.25,1462900000
2017-01-25,23049.119140625,23066.400390625,22961.380859375,23066.400390625,1185800000
2017-01-26,23374.169921875,23386.41015625,23145.310546875,23173.4609375,1856600000
2017-01-27,23360.779296875,23397.08984375,23307.05078125,23339.150390625,777900000
2017-02-01,23318.390625,23318.390625,23082.619140625,23211.880859375,1515000000
2017-02-02,23184.51953125,23439.01953125,23131.369140625,23309.4609375,987800000
2017-02-03,23129.2109375,23226.919921875,22997.4609375,23216.970703125,1339300000
2017-02-06,23348.240234375,23348.240234375,23149.69921875,23239.2890625,1439900000
2017-02-07,23331.5703125,23403.599609375,23256.689453125,23287.890625,1523400000
2017-02-08,23485.130859375,23520.76953125,23160.990234375,23284.759765625,2601100000
2017-02-09,23525.140625,23644.630859375,23489.650390625,23533.51953125,2741000000
2017-02-10,23574.98046875,23718.470703125,23573.849609375,23645.900390625,2143200000
2017-02-13,23710.98046875,23751.919921875,23615.390625,23664.529296875,1990300000
2017-02-14,23703.009765625,23735.109375,23614.470703125,23695.2890625,1957100000
2017-02-15,23994.869140625,24067.619140625,23771.94921875,23771.94921875,3843900000
2017-02-16,24107.69921875,24161.390625,23969.5703125,24139.310546875,3806700000
2017-02-17,24033.740234375,24106.33984375,23944.6796875,24077.869140625,2302700000
2017-02-20,24146.080078125,24202.33984375,24022.150390625,24066.0,1937000000
2017-02-21,23963.630859375,24213.640625,23909.150390625,24174.109375,1839900000
2017-02-22,24201.9609375,24201.9609375,23999.55078125,24059.08984375,2230100000
2017-02-23,24114.859375,24216.529296875,24046.91015625,24122.1796875,1881000000
2017-02-24,23965.69921875,24121.91015625,23958.130859375,24115.609375,1750700000
2017-02-27,23925.05078125,24067.6796875,23822.880859375,23941.810546875,1727500000
2017-02-28,23740.73046875,24007.810546875,23740.73046875,23952.640625,1666200000
2017-03-01,23776.490234375,23857.279296875,23730.05078125,23849.220703125,1648800000
2017-03-02,23728.0703125,24080.869140625,23694.330078125,24044.48046875,2111400000
2017-03-03,23552.720703125,23635.240234375,23511.599609375,23618.359375,2388000000
2017-03-06,23596.279296875,23691.05078125,23574.279296875,23600.490234375,1442700000
2017-03-07,23681.0703125,23728.0,23585.76953125,23630.349609375,1282700000
2017-03-08,23782.26953125,23816.23046875,23563.140625,23627.279296875,1823200000
2017-03-09,23501.560546875,23673.580078125,23456.060546875,23667.76953125,1781300000
2017-03-10,23568.669921875,23603.76953125,23438.859375,23534.98046875,1534100000
2017-03-13,23829.669921875,23877.58984375,23567.9296875,23643.30078125,2016200000
2017-03-14,23827.94921875,23918.119140625,23768.33984375,23871.0,1857200000
2017-03-15,23792.849609375,23842.810546875,23645.509765625,23705.0703125,1352400000
2017-03-16,24288.279296875,24288.279296875,24003.75,24101.98046875,2576700000
2017-03-17,24309.9296875,24385.810546875,24237.970703125,24376.130859375,2512700000
2017-03-20,24501.990234375,24501.990234375,24312.5703125,24312.5703125,1716700000
2017-03-21,24593.119140625,24656.650390625,24500.349609375,24565.73046875,2055200000
2017-03-22,24320.41015625,24380.419921875,24207.099609375,24336.330078125,2136600000
2017-03-23,24327.69921875,24466.73046875,24271.259765625,24381.0390625,1795500000
2017-03-24,24358.26953125,24420.76953125,24263.169921875,24396.41015625,1784300000
2017-03-27,24193.69921875,24434.900390625,24138.779296875,24235.689453125,1730300000
2017-03-28,24345.869140625,24360.0,24274.51953125,24329.169921875,1506200000
2017-03-29,24392.05078125,24470.66015625,24330.69921875,24470.66015625,1835000000
